   O=C(CN2CCC(c1ccccc1)CC2)N3CCc4cccc5C(=O)NCC3c45 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)cc3C(=O)N5CCN(c4ncccc4C#N)CC5 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1cnco1)cc2)nc34 1
   CC(C)(N1CCCC1)c3nc2c(C(N)=O)cccc2[nH]3 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1cccnc1)cc2)nc34 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1nnco1)cc2)nc34 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)cc3C(=O)N5CCC(N4CCC4)CC5 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)cc3C(=O)N6CCN(c5ncc4ccccc4n5)CC6 1
   CC(C)(C)C(=O)N4CCN(C(=O)c3cc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)ccc3F)CC4 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)cn12)cc3C(=O)N4CCCNCC4 1
   Oc4nc3c(Cc2cc(S(=O)(=O)NCCCN1CCOCC1)ccc23)c5ccccc45 1
   NC(=O)c3cccc4[nH]c(C2CCCN(C1CCCC1)CC2)nc34 1
   CN3CCC(C)(c2nc1c(C(N)=O)cccc1[nH]2)C3 1
   O=C(Cc1cccnc1)N2CCc3cccc4C(=O)NCC2c34 1
   O=C(CCn1cnc2ccccc12)N3CCc4cccc5C(=O)NCC3c45 1
   O=C2NCC3N(C(=O)C1CCNC1)CCc4cccc2c34 1
   O=C2NCC3N(C(=O)C1CNC1)CCc4cccc2c34 1
   NC(=O)c3cc(F)cc4[nH]c(c2ccc(C1CCCCN1)cc2)nc34 1
   NC(=O)c2cccc3[nH]c(c1ccc(C(F)(F)F)cc1)nc23 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1cnc[nH]1)cc2)nc34 1
   CNC(C)(C)c2nc1c(C(N)=O)cccc1[nH]2 1
   Cc1c(C)c(=O)[nH]nc1Cc4ccc(F)c(C(=O)N3CCN(C(=O)[C@@]2(C)CCCN2)CC3)c4 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)cc3C(=O)N6CCN(c4ncnc5ccccc45)CC6 1
   O=C3NCCc4c(c2ccc(CN1CCCC1)cc2)[nH]c5cccc3c45 1
   CNCc3ccc(n2cc1cc(F)cc(C(N)=O)c1n2)cc3 1
   NC(=O)c3cccc4cn(c2ccc1CNCCc1c2)nc34 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1n[nH]c(=O)o1)cc2)nc34 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1cscn1)cc2)nc34 1
   CN(C)C(C)(C)C(=O)N3CCN(C(=O)c2cc(Cc1n[nH]c(=O)c(C)c1C)ccc2F)CC3 1
   Fc3ccc(Cc1c[nH]c(=O)c2cc(Cl)c(Cl)n12)cc3C(=O)N6CCN(c5cc4ccccc4cn5)CC6 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1ccccn1)cc2)nc34 1
   NC(=O)c3cccc4cn(c2ccc(CN1CCCCC1)cc2)nc34 1
   O=C(N1CCNCC1)c4cccc(Cc2n[nH]c(=O)c3ccccc23)c4 1
   CC(C)(NCC1CC1)c3nc2c(C(N)=O)cccc2[nH]3 1
   O=C(N2CCN(c1ncccn1)CC2)c5cccc(Cc3n[nH]c(=O)c4ccccc34)c5 1
   Fc3ccc(Cc1n[nH]c(=O)c2ccccc12)cc3C(=O)N5CCN(c4ccccn4)CC5 1
   Fc3ccc(Cc1n[nH]c(=O)c2ccccc12)cc3C(=O)N5CCN(C(=O)C4CCOC4)CC5 1
   Fc3ccc(Cc1n[nH]c(=O)c2ccccc12)cc3C(=O)N5CCN(C(=O)C4CCCC4)CC5 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1ccccc1)cc2)nc34 1
   NC(=O)c3cccc4[nH]c(c2ccc(C1CCNCC1)cc2)nc34 1
   NC(=O)c3cccc4[nH]c(c2ccc(c1ccncc1)cc2)nc34 1
   NC(=O)c3cccc4[nH]c(C2CCN(C1CCCC1)C2)nc34 1
